849;7903592934952;97722;8276;12414
850;4520264034535;34535;7544;1509
851;6511843534523;34523;726;146
852;7226647298374;98374;2109;422
853;3942007198904;98904;9094;13641
854;3363405268237;68237;3531;707
855;2952398598922;98922;8666;10399
856;6843640956784;56784;8770;1754
857;3965689634523;34523;7494;1499
858;2757791034535;34535;8931;1787
859;6576488698374;98374;2022;405
860;8567229543564;43564;6784;1357
861;4226052356784;56784;8802;1761
862;2994415098904;98904;9767;1954
863;7043917134523;34523;2678;536
864;7878630534523;33784;2226;446
865;4358876868237;68237;4581;6871
866;7775687098904;98904;3046;610
867;6083089043564;43564;3997;800
868;2675497298463;98463;3291;4936
869;8785131943564;43564;6949;1390
870;2677399098927;98927;6687;8024
871;6260809334523;34523;2233;447
872;2673357098374;98374;5597;1120
873;5679896356784;56784;5424;6508
874;7777815098851;98851;5149;1030
875;7059314398922;98922;1756;352
876;3583130398851;98851;488;98
877;2125901934523;34523;2646;530
878;2582529998463;98463;6293;1259
879;7120148798033;98033;5928;1186
880;6721058198851;98851;7932;9518
881;5432749156784;56784;4694;939
882;3264938256784;56784;3694;739
883;8576195298922;98922;7905;9486
884;6601422498463;98463;2701;541
885;3664672634952;34952;1193;1789
886;5547754543564;43564;5906;1182
887;2382878398463;98463;8584;1717
888;8066267398927;65764;7537;1508
889;2627709634523;34523;6050;1210
890;3886046598851;98851;472;95
891;2288254734535;34535;8022;1605
892;6951727598927;98927;4215;843
893;5479861498927;98927;7981;1597
894;5725191634535;34535;6415;1283
895;7254203934535;34535;7610;1522
896;3199538098851;98851;6938;8325
897;7324842398927;98927;2428;486
898;7179505468237;97722;1967;394
899;2617018798908;98908;6557;1312
900;7042050898922;98922;7667;1534
901;5777705034952;34952;7236;8683
902;8469196898927;98927;3632;727
903;7007997398033;98033;1614;323
904;4234558543564;43564;5201;1041
905;3709041098904;98904;332;67
906;7567726898374;98374;814;1221
907;6427206356784;56784;2803;4204
908;5991094398851;98851;4837;968
909;7076706998851;98851;3171;635
910;5053312398904;98904;2321;465
911;1981015234952;34952;7075;8490
912;2698113856784;56784;458;92
913;8488782098033;98033;9571;1915
914;3340640398904;65764;9930;1986
915;4615332598904;98904;4706;942
916;7033569843564;43564;6692;1339
917;6298167298033;98033;2488;498
918;3163805198904;98904;2042;409
919;1939757098927;98927;478;96
920;2771354168237;68237;358;72
921;6186347968237;68237;6793;8151
922;6938535534952;34952;4205;841
923;3404578398922;98922;3503;701
924;5915045734535;34535;6376;1276
925;8250270698374;98374;8715;1743
926;3510807898927;98927;9912;1983
927;5517251098927;98927;2262;453
928;7642847898922;98922;5679;1136
929;6616650098922;98922;5315;1063
930;5808716743564;43564;4278;856
931;5042389234535;34535;6324;1265
932;8802758498033;98033;9785;1957
933;2182676243564;43564;2460;2952
934;6372305434952;97722;1294;259
935;4046797798908;98908;8369;10042
936;2911351056784;56784;4768;954
937;3245711298851;98851;8326;1666
938;6440222334523;34523;3918;784
939;4728846434523;34523;1860;372
940;2532750734535;34535;3307;4960
941;8252586898374;98374;7984;9580
942;5846568198851;98851;1315;263
943;8303712743564;43564;7983;9579
944;3136644698927;98927;6128;1226
945;3625843934952;34952;9589;1918
946;2819426756784;56784;641;129
947;7456092956784;56784;5753;1151
948;6876644198851;98851;761;913
949;4603980098851;98851;8230;1646
950;5969828498922;98922;1111;1333
951;7335567498922;33784;4114;823
952;4316404098851;98851;2246;450
953;4847323498904;98904;348;70
954;3004820698463;98463;2451;491
955;6304522098904;98904;1302;261
956;8429717698908;98908;694;139
957;5787826198851;98851;3316;664
958;3564222934535;34535;6291;1259
959;5935999398922;98922;358;72
960;3472501943564;43564;8491;10189
961;8421026798927;98927;9128;1826
962;5057258634952;34952;592;119
963;2427999234523;34523;4950;990
964;2258450134523;34523;414;83
965;8036802398904;98904;1374;275
966;2710634034952;34952;4103;821
967;3807781734952;34952;5965;1193
968;4030237398851;98111;972;195
969;4510003768237;68237;6502;1301
970;2769157543564;43564;6439;1288
971;4840312498374;98374;2832;567
972;6673499234535;34535;6411;1283
973;5056655834535;34535;1605;2407
974;2122422898908;98908;4900;980
975;4101020698463;98463;10073;2015
976;7504227198922;98922;8487;1698
977;7347078543564;43564;3836;768
978;3941313934523;34523;1873;375
979;4584519998927;98927;285;427
980;5417099634952;34952;1928;386
981;8582125698851;98851;3181;637
982;4625337798908;98908;6571;1315
983;5489846168237;33784;2894;579
984;2954357843564;43564;1978;396
985;3736464798927;98927;8560;1712
986;8594266298908;98908;1795;359
987;2498673698904;98904;8453;1691
988;4904957198908;98908;1133;2627
989;4993804098904;98904;9677;1936
990;3587547534952;34952;5823;1165
991;8055959698374;98374;9658;1932
992;2464775268237;68237;121;25
993;3243901934535;34535;6094;7312
994;8446583434545;34535;1960;392
995;3156995434535;34535;9153;1831
996;4430989798908;98908;8965;1793
997;7475137534523;34523;6398;9597
998;2043599798463;98463;3535;707
999;8300285798374;65764;7872;1575
1000;5425430256787;56787;7257;99452
